player_name,player_position,player_team,year,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Brandon Jacobs,RB,FA,2010,10,2,3,11,5.5,0,5,17,3.4,0,0.0,3.8,0.0
Jerome Felton,RB,FA,2010,10,1,2,19,19.0,0,1,4,4.0,0,0.0,2.8,0.0
Thomas Jones,RB,FA,2010,10,1,1,19,19.0,0,4,3,0.8,0,0.0,2.7,0.0
Greg Jones,RB,FA,2010,10,2,2,12,6.0,0,2,4,2.0,0,0.0,2.6,0.0
Tony Richardson,RB,FA,2010,10,2,2,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
LaRod Stephens-Howling,RB,FA,2010,10,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Ahmard Hall,RB,FA,2010,10,2,2,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Lousaka Polite,RB,FA,2010,10,1,1,11,11.0,0,2,4,2.0,0,0.0,2.0,0.0
Correll Buckhalter,RB,FA,2010,10,2,2,9,4.5,0,0,0,0.0,0,0.0,1.9,0.0
Le'Ron McClain,RB,FA,2010,10,2,2,3,1.5,0,1,2,2.0,0,0.0,1.5,0.0
C.J. Spiller,RB,FA,2010,10,0,0,0,0.0,0,2,14,7.0,0,0.0,1.4,0.0
Sammy Morris,RB,FA,2010,10,1,2,6,6.0,0,1,2,2.0,0,0.0,1.3,0.0
Eldra Buckley,RB,FA,2010,10,0,0,0,0.0,0,5,13,2.6,0,0.0,1.3,0.0
Javon Ringer,RB,FA,2010,10,1,1,4,4.0,0,6,4,0.7,0,0.0,1.3,0.0
Ovie Mughelli,RB,FA,2010,10,1,1,2,2.0,0,2,5,2.5,0,0.0,1.2,0.0
Kenneth Darby,RB,FA,2010,10,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Derrick Ward,RB,FA,2010,10,0,0,0,0.0,0,3,11,3.7,0,0.0,1.1,0.0
Owen Schmitt,RB,FA,2010,10,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Lance Ball,RB,FA,2010,10,0,0,0,0.0,0,2,9,4.5,0,0.0,0.9,0.0
Brian Westbrook,RB,FA,2010,10,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Willis McGahee,RB,FA,2010,10,1,1,-4,-4.0,0,3,8,2.7,0,0.0,0.9,0.0
Bernard Scott,RB,FA,2010,10,0,0,0,0.0,0,4,8,2.0,0,0.0,0.8,0.0
Rashad Jennings,RB,FA,2010,10,0,0,0,0.0,0,1,8,8.0,0,0.0,0.8,0.0
Lex Hilliard,RB,FA,2010,10,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Mike Cox,RB,FA,2010,10,1,1,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Jackie Battle,RB,FA,2010,10,0,0,0,0.0,0,2,4,2.0,0,0.0,0.4,0.0
Quinton Ganther,RB,FA,2010,10,0,0,0,0.0,0,4,2,0.5,0,0.0,0.2,0.0
Corey McIntyre,RB,FA,2010,10,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Rob Gronkowski,TE,FA,2010,10,5,5,72,14.4,3,0,0,0.0,0,0.0,27.7,0.0
Anthony Fasano,TE,FA,2010,10,5,7,107,21.4,1,0,0,0.0,0,0.0,19.2,0.0
Jermaine Gresham,TE,FA,2010,10,9,10,85,9.4,1,0,0,0.0,0,0.0,17.0,0.0
Kevin Boss,TE,FA,2010,10,5,7,81,16.2,1,0,0,0.0,0,0.0,16.6,0.0
Zach Miller,TE,FA,2010,10,4,5,79,19.8,1,0,0,0.0,0,0.0,15.9,0.0
Kellen Winslow,TE,FA,2010,10,6,6,65,10.8,1,0,0,0.0,0,0.0,15.5,0.0
Todd Heap,TE,FA,2010,10,4,6,57,14.3,1,0,0,0.0,0,0.0,13.7,0.0
Jacob Tamme,TE,FA,2010,10,7,10,73,10.4,0,0,0,0.0,0,0.0,10.8,0.0
Greg Olsen,TE,FA,2010,10,3,6,31,10.3,1,0,0,0.0,0,0.0,10.6,0.0
Tim Tebow,TE,FA,2010,10,0,0,0,0.0,0,2,2,1.0,1,0.0,10.3,0.0
Delanie Walker,TE,FA,2010,10,4,5,80,20.0,0,0,0,0.0,0,0.0,10.0,0.0
Vernon Davis,TE,FA,2010,10,4,6,79,19.8,0,0,0,0.0,0,0.0,9.9,0.0
Benjamin Watson,TE,FA,2010,10,5,10,74,14.8,0,0,0,0.0,0,0.0,9.9,0.0
Heath Miller,TE,FA,2010,10,5,9,60,12.0,0,0,0,0.0,0,0.0,8.5,0.0
Kellen Davis,TE,FA,2010,10,1,1,19,19.0,1,0,0,0.0,0,0.0,8.4,0.0
Marcedes Lewis,TE,CHI,2010,10,5,6,53,10.6,0,0,0,0.0,0,0.0,7.8,0.0
Fred Davis,TE,FA,2010,10,1,1,71,71.0,0,0,0,0.0,0,0.0,7.6,0.0
Brandon Pettigrew,TE,FA,2010,10,4,8,50,12.5,0,0,0,0.0,0,0.0,7.0,0.0
John Gilmore,TE,FA,2010,10,3,3,52,17.3,0,0,0,0.0,0,0.0,6.7,0.0
Bo Scaife,TE,FA,2010,10,7,9,51,7.3,0,0,0,0.0,0,0.0,6.6,0.0
Chris Baker,TE,FA,2010,10,2,4,51,25.5,0,0,0,0.0,0,0.0,6.1,0.0
Tony Gonzalez,TE,FA,2010,10,4,5,38,9.5,0,0,0,0.0,0,0.0,5.8,0.0
Tony Scheffler,TE,FA,2010,10,3,8,34,11.3,0,0,0,0.0,0,0.0,4.9,0.0
Visanthe Shiancoe,TE,FA,2010,10,4,7,29,7.3,0,0,0,0.0,0,0.0,4.9,0.0
Dustin Keller,TE,FA,2010,10,3,9,25,8.3,0,0,0,0.0,0,0.0,4.0,0.0
Tony Moeaki,TE,FA,2010,10,1,3,34,34.0,0,0,0,0.0,0,0.0,3.9,0.0
Chris Cooley,TE,FA,2010,10,3,7,23,7.7,0,0,0,0.0,0,0.0,3.8,0.0
Martellus Bennett,TE,FA,2010,10,1,2,32,32.0,0,0,0,0.0,0,0.0,3.7,0.0
Dante Rosario,TE,FA,2010,10,2,5,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Mike Sellers,TE,FA,2010,10,1,1,28,28.0,0,0,0,0.0,0,0.0,3.3,0.0
Leonard Pope,TE,FA,2010,10,2,2,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Michael Hoomanawanui,TE,FA,2010,10,2,4,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Evan Moore,TE,FA,2010,10,1,3,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
James Casey,TE,FA,2010,10,1,2,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
Travis Beckum,TE,FA,2010,10,2,2,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Daniel Fells,TE,FA,2010,10,2,4,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Stephen Spach,TE,FA,2010,10,1,1,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Reggie Kelly,TE,FA,2010,10,2,2,9,4.5,0,0,0,0.0,0,0.0,1.9,0.0
Robert Royal,TE,FA,2010,10,1,1,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Brent Celek,TE,FA,2010,10,2,4,8,4.0,0,0,0,0.0,0,0.0,1.8,0.0
Ben Patrick,TE,FA,2010,10,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Jeff Dugan,TE,FA,2010,10,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Joel Dreessen,TE,FA,2010,10,2,3,24,12.0,0,0,0,0.0,0,0.0,1.4,0.0
Jason Witten,TE,FA,2010,10,1,2,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Michael Palmer,TE,FA,2010,10,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Gijon Robinson,TE,FA,2010,10,1,2,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Alge Crumpler,TE,FA,2010,10,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Ed Dickson,TE,FA,2010,10,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Jeff King,TE,FA,2010,10,1,3,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Jimmy Kleinsasser,TE,FA,2010,10,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Greg Jennings,WR,FA,2010,11,7,9,152,21.7,3,0,0,0.0,0,0.0,36.7,0.0
Steve Johnson,WR,FA,2010,11,8,11,137,17.1,3,0,0,0.0,0,0.0,35.7,0.0
Santonio Holmes,WR,FA,2010,11,7,12,126,18.0,2,0,0,0.0,0,0.0,28.1,0.0
Marques Colston,WR,FA,2010,11,8,11,113,14.1,2,0,0,0.0,0,0.0,27.3,0.0
Dwayne Bowe,WR,FA,2010,11,6,8,109,18.2,2,0,0,0.0,0,0.0,25.9,0.0
Mike Wallace,WR,FA,2010,11,3,6,116,38.7,1,1,19,19.0,0,0.0,21.0,0.0
Nate Burleson,WR,FA,2010,11,7,10,97,13.9,1,1,15,15.0,0,0.0,20.7,0.0
Reggie Wayne,WR,FA,2010,11,8,10,107,13.4,1,0,0,0.0,0,0.0,20.7,0.0
Santana Moss,WR,FA,2010,11,6,9,106,17.7,1,0,0,0.0,0,0.0,19.6,0.0
Robert Meachem,WR,FA,2010,11,3,3,50,16.7,2,1,8,8.0,0,0.0,19.3,0.0
Blair White,WR,FA,2010,11,5,7,42,8.4,2,0,0,0.0,0,0.0,18.7,0.0
Patrick Crayton,WR,FA,2010,11,3,4,105,35.0,1,0,0,0.0,0,0.0,18.0,0.0
Larry Fitzgerald,WR,FA,2010,11,6,11,90,15.0,1,0,0,0.0,0,0.0,18.0,0.0
Ben Obomanu,WR,FA,2010,11,5,6,87,17.4,1,0,0,0.0,0,0.0,17.2,0.0
Brandon Lloyd,WR,FA,2010,11,6,9,78,13.0,1,0,0,0.0,0,0.0,16.8,0.0
Braylon Edwards,WR,FA,2010,11,4,6,86,21.5,1,0,0,0.0,0,0.0,16.6,0.0
Jeremy Maclin,WR,FA,2010,11,9,14,120,13.3,0,0,0,0.0,0,0.0,16.5,0.0
David Gettis,WR,FA,2010,11,2,4,92,46.0,1,0,0,0.0,0,0.0,16.2,0.0
Donald Jones,WR,FA,2010,11,5,5,70,14.0,1,1,1,1.0,0,0.0,15.6,0.0
T.J. Houshmandzadeh,WR,FA,2010,11,2,2,79,39.5,1,0,0,0.0,0,0.0,14.9,0.0
Roddy White,WR,FA,2010,11,9,11,83,9.2,0,0,0,0.0,0,0.0,14.8,0.0
Wes Welker,WR,FA,2010,11,5,7,58,11.6,1,0,0,0.0,0,0.0,14.3,0.0
Nate Washington,WR,FA,2010,11,5,9,117,23.4,0,0,0,0.0,0,0.0,14.2,0.0
Mike Williams,WR,FA,2010,11,6,7,109,18.2,0,0,0,0.0,0,0.0,13.9,0.0
Terrell Owens,WR,FA,2010,11,3,9,63,21.0,1,0,0,0.0,0,0.0,13.8,0.0
Miles Austin,WR,FA,2010,11,2,3,7,3.5,2,0,0,0.0,0,0.0,13.7,0.0
Calvin Johnson,WR,FA,2010,11,6,10,46,7.7,1,0,0,0.0,0,0.0,13.6,0.0
Mike Williams,WR,FA,2010,11,3,3,54,18.0,1,0,0,0.0,0,0.0,12.9,0.0
Brandon Gibson,WR,FA,2010,11,5,10,42,8.4,1,0,0,0.0,0,0.0,12.7,0.0
James Jones,WR,FA,2010,11,3,5,51,17.0,1,0,0,0.0,0,0.0,12.6,0.0
Mike Thomas,WR,FA,2010,11,5,10,36,7.2,1,0,0,0.0,0,0.0,12.1,0.0
Steve Breaston,WR,FA,2010,11,5,12,92,18.4,0,0,0,0.0,0,0.0,11.7,0.0
Brandon Stokley,WR,FA,2010,11,6,6,76,12.7,0,0,0,0.0,0,0.0,10.6,0.0
Deion Branch,WR,FA,2010,11,7,10,70,10.0,0,0,0,0.0,0,0.0,10.5,0.0
Emmanuel Sanders,WR,FA,2010,11,2,4,35,17.5,1,0,0,0.0,0,0.0,10.5,0.0
Danny Amendola,WR,FA,2010,11,8,8,63,7.9,0,0,0,0.0,0,0.0,10.3,0.0
Chad Johnson,WR,FA,2010,11,3,6,28,9.3,1,0,0,0.0,0,0.0,10.3,0.0
Jordan Shipley,WR,FA,2010,11,5,9,71,14.2,0,0,0,0.0,0,0.0,9.6,0.0
Brian Hartline,WR,FA,2010,11,5,6,70,14.0,0,0,0,0.0,0,0.0,9.5,0.0
Hakeem Nicks,WR,FA,2010,11,6,9,65,10.8,0,0,0,0.0,0,0.0,9.5,0.0
Malcom Floyd,WR,FA,2010,11,2,6,24,12.0,1,0,0,0.0,0,0.0,9.4,0.0
Pierre Garcon,WR,FA,2010,11,5,10,62,12.4,0,0,0,0.0,0,0.0,8.7,0.0
Austin Collie,WR,FA,2010,11,5,6,60,12.0,0,0,0,0.0,0,0.0,8.5,0.0
Derek Hagan,WR,FA,2010,11,3,9,10,3.3,1,0,0,0.0,0,0.0,8.5,0.0
Dez Bryant,WR,FA,2010,11,3,4,8,2.7,1,0,0,0.0,0,0.0,8.3,0.0
Michael Jenkins,WR,FA,2010,11,5,8,58,11.6,0,0,0,0.0,0,0.0,8.3,0.0
Lee Evans,WR,FA,2010,11,2,8,72,36.0,0,0,0,0.0,0,0.0,8.2,0.0
Andre Roberts,WR,FA,2010,11,6,11,52,8.7,0,0,0,0.0,0,0.0,8.2,0.0
Laurent Robinson,WR,FA,2010,11,5,11,55,11.0,0,0,0,0.0,0,0.0,8.0,0.0
Johnny Knox,WR,FA,2010,11,5,8,55,11.0,0,0,0,0.0,0,0.0,8.0,0.0
DeSean Jackson,WR,FA,2010,11,5,10,50,10.0,0,1,3,3.0,0,0.0,7.8,0.0
Brian Finneran,WR,FA,2010,11,1,3,12,12.0,1,0,0,0.0,0,0.0,7.7,0.0
Sidney Rice,WR,FA,2010,11,3,10,56,18.7,0,0,0,0.0,0,0.0,7.1,0.0
Mohamed Massaquoi,WR,FA,2010,11,4,9,51,12.8,0,0,0,0.0,0,0.0,7.1,0.0
Jason Avant,WR,FA,2010,11,2,4,39,19.5,0,0,0,0.0,0,0.0,6.9,0.0
Steve Smith,WR,FA,2010,11,4,7,46,11.5,0,0,0,0.0,0,0.0,6.6,0.0
Devin Hester,WR,FA,2010,11,4,5,41,10.3,0,0,0,0.0,0,0.0,6.1,0.0
Lance Moore,WR,FA,2010,11,3,4,43,14.3,0,0,0,0.0,0,0.0,5.8,0.0
Derrick Mason,WR,FA,2010,11,3,6,42,14.0,0,0,0,0.0,0,0.0,5.7,0.0
Johnnie Lee Higgins,WR,FA,2010,11,4,6,37,9.3,0,0,0,0.0,0,0.0,5.7,0.0
Anthony Armstrong,WR,FA,2010,11,3,7,41,13.7,0,0,0,0.0,0,0.0,5.6,0.0
Brandon Marshall,WR,FA,2010,11,3,6,41,13.7,0,0,0,0.0,0,0.0,5.6,0.0
Andre Johnson,WR,FA,2010,11,4,9,32,8.0,0,0,0,0.0,0,0.0,5.2,0.0
Donald Driver,WR,FA,2010,11,4,7,31,7.8,0,0,0,0.0,0,0.0,5.1,0.0
Josh Morgan,WR,FA,2010,11,4,6,51,12.8,0,0,0,0.0,0,0.0,5.1,0.0
Greg Lewis,WR,FA,2010,11,2,4,40,20.0,0,0,0,0.0,0,0.0,5.0,0.0
David Anderson,WR,FA,2010,11,2,4,38,19.0,0,0,0,0.0,0,0.0,4.8,0.0
Jabar Gaffney,WR,FA,2010,11,3,7,33,11.0,0,0,0,0.0,0,0.0,4.8,0.0
Joey Galloway,WR,FA,2010,11,3,6,32,10.7,0,0,0,0.0,0,0.0,4.7,0.0
Chansi Stuckey,WR,FA,2010,11,4,4,26,6.5,0,0,0,0.0,0,0.0,4.6,0.0
Hines Ward,WR,FA,2010,11,3,5,28,9.3,0,0,0,0.0,0,0.0,4.3,0.0
Greg Camarillo,WR,FA,2010,11,3,6,27,9.0,0,0,0,0.0,0,0.0,4.2,0.0
Percy Harvin,WR,FA,2010,11,2,5,12,6.0,0,2,18,9.0,0,0.0,4.0,0.0
Mario Manningham,WR,FA,2010,11,3,3,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
Jacoby Ford,WR,FA,2010,11,2,8,27,13.5,0,0,0,0.0,0,0.0,3.7,0.0
Jordy Nelson,WR,FA,2010,11,3,3,20,6.7,0,0,0,0.0,0,0.0,3.5,0.0
Kassim Osgood,WR,FA,2010,11,2,4,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Demaryius Thomas,WR,FA,2010,11,3,5,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
Roy Williams,WR,FA,2010,11,2,2,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Marlon Moore,WR,FA,2010,11,2,3,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Deon Butler,WR,FA,2010,11,2,4,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Justin Gage,WR,FA,2010,11,1,1,23,23.0,0,0,0,0.0,0,0.0,2.8,0.0
Donte' Stallworth,WR,FA,2010,11,1,1,15,15.0,0,1,7,7.0,0,0.0,2.7,0.0
Kevin Walter,WR,FA,2010,11,2,6,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Antonio Brown,WR,FA,2010,11,1,1,21,21.0,0,0,0,0.0,0,0.0,2.6,0.0
Patrick Turner,WR,FA,2010,11,1,1,21,21.0,0,0,0,0.0,0,0.0,2.6,0.0
Anquan Boldin,WR,FA,2010,11,3,4,29,9.7,0,0,0,0.0,0,0.0,2.4,0.0
Arrelious Benn,WR,FA,2010,11,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Devery Henderson,WR,FA,2010,11,1,1,17,17.0,0,1,1,1.0,0,0.0,2.3,0.0
Eric Weems,WR,FA,2010,11,1,1,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
Early Doucet,WR,FA,2010,11,2,4,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Eddie Royal,WR,FA,2010,11,2,5,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Sammie Stroughter,WR,FA,2010,11,2,3,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Brandon Banks,WR,FA,2010,11,1,1,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Louis Murphy,WR,FA,2010,11,3,6,25,8.3,0,0,0,0.0,0,0.0,2.0,0.0
Michael Crabtree,WR,FA,2010,11,1,2,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Earl Bennett,WR,FA,2010,11,1,3,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Nick Miller,WR,FA,2010,11,2,2,8,4.0,0,0,0,0.0,0,0.0,1.8,0.0
Verran Tucker,WR,FA,2010,11,1,4,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Davone Bess,WR,FA,2010,11,1,5,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Andre Caldwell,WR,FA,2010,11,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Kyle Williams,WR,FA,2010,11,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Tiquan Underwood,WR,FA,2010,11,1,5,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Ted Ginn Jr.,WR,FA,2010,11,1,4,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Quan Cosby,WR,FA,2010,11,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Terrance Copper,WR,FA,2010,11,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Brad Smith,WR,FA,2010,11,1,2,4,4.0,0,1,1,1.0,0,0.0,1.0,0.0
Jacoby Jones,WR,FA,2010,11,0,2,0,0.0,0,1,10,10.0,0,0.0,1.0,0.0
Chris Chambers,WR,FA,2010,11,1,2,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Duke Calhoun,WR,FA,2010,11,1,2,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Arian Foster,RB,FA,2010,11,6,7,59,9.8,0,22,84,3.8,2,0.0,27.3,0.0
Fred Jackson,RB,FA,2010,11,3,5,13,4.3,0,21,116,5.5,2,0.0,26.4,0.0
Maurice Jones-Drew,RB,FA,2010,11,3,3,87,29.0,0,23,133,5.8,1,0.0,25.5,0.0
Peyton Hillis,RB,FA,2010,11,6,8,95,15.8,1,21,48,2.3,0,0.0,23.3,0.0
LeSean McCoy,RB,FA,2010,11,5,5,29,5.8,0,14,111,7.9,1,0.0,22.5,0.0
Mike Tolbert,RB,FA,2010,11,2,2,42,21.0,0,25,111,4.4,1,0.0,22.3,0.0
Ray Rice,RB,FA,2010,11,6,7,66,11.0,0,19,65,3.4,1,0.0,22.1,0.0
Knowshon Moreno,RB,FA,2010,11,7,7,62,8.9,0,13,58,4.5,1,0.0,21.5,0.0
Cedric Benson,RB,FA,2010,11,3,3,22,7.3,0,25,124,5.0,1,0.0,20.1,0.0
Michael Turner,RB,FA,2010,11,1,1,-4,-4.0,0,28,131,4.7,1,0.0,19.2,0.0
Thomas Jones,RB,FA,2010,11,0,0,0,0.0,0,15,71,4.7,2,0.0,19.1,0.0
Mike Goodson,RB,FA,2010,11,5,6,31,6.2,0,22,120,5.5,0,0.0,17.6,0.0
Matt Forte,RB,FA,2010,11,2,2,7,3.5,0,25,97,3.9,1,0.0,17.4,0.0
Danny Woodhead,RB,FA,2010,11,4,4,21,5.3,0,7,69,9.9,1,0.0,17.0,0.0
BenJarvus Green-Ellis,RB,FA,2010,11,1,1,4,4.0,0,21,96,4.6,1,0.0,16.5,0.0
Chris Ivory,RB,FA,2010,11,0,0,0,0.0,0,23,99,4.3,1,0.0,15.9,0.0
Darren Sproles,RB,FA,2010,11,5,9,60,12.0,1,5,14,2.8,0,0.0,15.9,0.0
Jamaal Charles,RB,FA,2010,11,4,5,38,9.5,0,12,88,7.3,0,0.0,14.6,0.0
Chris Johnson,RB,FA,2010,11,2,3,6,3.0,0,21,130,6.2,0,0.0,14.6,0.0
LaDainian Tomlinson,RB,FA,2010,11,7,9,71,10.1,0,12,36,3.0,0,0.0,14.2,0.0
Keiland Williams,RB,FA,2010,11,6,8,27,4.5,0,23,68,3.0,0,0.0,12.5,0.0
Donald Brown,RB,FA,2010,11,3,3,40,13.3,0,17,68,4.0,0,0.0,12.3,0.0
Cadillac Williams,RB,FA,2010,11,1,1,7,7.0,0,7,51,7.3,1,0.0,12.3,0.0
Isaac Redman,RB,FA,2010,11,1,1,16,16.0,1,5,27,5.4,0,0.0,10.8,0.0
Tim Hightower,RB,FA,2010,11,3,4,24,8.0,0,12,62,5.2,0,0.0,10.1,0.0
Rashard Mendenhall,RB,FA,2010,11,0,1,0,0.0,0,23,59,2.6,1,0.0,9.9,0.0
Adrian Peterson,RB,FA,2010,11,1,4,16,16.0,0,14,72,5.1,0,0.0,9.3,0.0
Maurice Morris,RB,FA,2010,11,4,6,40,10.0,0,10,31,3.1,0,0.0,9.1,0.0
Jacob Hester,RB,FA,2010,11,2,2,9,4.5,1,3,7,2.3,0,0.0,8.6,0.0
Brandon Jackson,RB,FA,2010,11,4,4,38,9.5,0,14,28,2.0,0,0.0,8.6,0.0
Frank Gore,RB,FA,2010,11,5,8,37,7.4,0,12,23,1.9,0,0.0,8.5,0.0
LeGarrette Blount,RB,FA,2010,11,0,0,0,0.0,0,26,82,3.2,0,0.0,8.2,0.0
Felix Jones,RB,FA,2010,11,3,3,35,11.7,0,11,51,4.6,0,0.0,8.1,0.0
Steven Jackson,RB,FA,2010,11,3,3,7,2.3,0,11,54,4.9,0,0.0,7.6,0.0
Justin Forsett,RB,FA,2010,11,5,6,33,6.6,0,8,10,1.3,0,0.0,6.8,0.0
Michael Bush,RB,FA,2010,11,2,3,18,9.0,0,4,33,8.3,0,0.0,6.1,0.0
Marion Barber,RB,FA,2010,11,1,1,15,15.0,0,13,36,2.8,0,0.0,5.6,0.0
Ladell Betts,RB,FA,2010,11,3,4,37,12.3,0,0,0,0.0,0,0.0,5.2,0.0
Clinton Portis,RB,FA,2010,11,1,2,14,14.0,0,5,32,6.4,0,0.0,5.1,0.0
Javarris James,RB,FA,2010,11,4,4,24,6.0,0,3,3,1.0,0,0.0,4.7,0.0
Ronnie Brown,RB,FA,2010,11,3,3,19,6.3,0,3,10,3.3,0,0.0,4.4,0.0
Jason Snelling,RB,FA,2010,11,3,3,26,8.7,0,1,2,2.0,0,0.0,4.3,0.0
Darren McFadden,RB,FA,2010,11,2,4,16,8.0,0,10,14,1.4,0,0.0,4.0,0.0
Beanie Wells,RB,FA,2010,11,0,0,0,0.0,0,8,39,4.9,0,0.0,3.9,0.0
Toby Gerhart,RB,FA,2010,11,3,5,41,13.7,0,1,3,3.0,0,0.0,3.9,0.0
Brian Leonard,RB,FA,2010,11,3,4,23,7.7,0,0,0,0.0,0,0.0,3.8,0.0
Brandon Jacobs,RB,FA,2010,11,1,2,22,22.0,0,5,10,2.0,0,0.0,3.7,0.0
Jahvid Best,RB,FA,2010,11,4,5,15,3.8,0,3,2,0.7,0,0.0,3.7,0.0
Dimitri Nance,RB,FA,2010,11,0,0,0,0.0,0,12,37,3.1,0,0.0,3.7,0.0
Marshawn Lynch,RB,FA,2010,11,4,6,19,4.8,0,7,36,5.1,0,0.0,3.5,0.0
Mewelde Moore,RB,FA,2010,11,3,4,17,5.7,0,1,2,2.0,0,0.0,3.4,0.0
Tashard Choice,RB,FA,2010,11,2,2,14,7.0,0,2,7,3.5,0,0.0,3.1,0.0
Le'Ron McClain,RB,FA,2010,11,2,3,11,5.5,0,2,5,2.5,0,0.0,2.6,0.0
Aaron Brown,RB,FA,2010,11,2,2,6,3.0,0,1,9,9.0,0,0.0,2.5,0.0
Ahmard Hall,RB,FA,2010,11,1,1,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Owen Schmitt,RB,FA,2010,11,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Willis McGahee,RB,FA,2010,11,2,2,-10,-5.0,0,8,23,2.9,0,0.0,2.3,0.0
Shonn Greene,RB,FA,2010,11,0,1,0,0.0,0,15,42,2.8,0,0.0,2.2,0.0
Ricky Williams,RB,FA,2010,11,1,2,12,12.0,0,3,1,0.3,0,0.0,1.8,0.0
Rashad Jennings,RB,FA,2010,11,1,1,9,9.0,0,2,3,1.5,0,0.0,1.7,0.0
Naufahu Tahi,RB,FA,2010,11,1,1,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Correll Buckhalter,RB,FA,2010,11,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Leon Washington,RB,FA,2010,11,1,1,9,9.0,0,1,0,0.0,0,0.0,1.4,0.0
Ahmad Bradshaw,RB,FA,2010,11,2,2,-5,-2.5,0,12,29,2.4,0,0.0,1.4,0.0
Quinton Ganther,RB,FA,2010,11,0,0,0,0.0,0,1,11,11.0,0,0.0,1.1,0.0
Chester Taylor,RB,FA,2010,11,0,0,0,0.0,0,11,10,0.9,0,0.0,1.0,0.0
Curtis Brinkley,RB,FA,2010,11,0,0,0,0.0,0,1,9,9.0,0,0.0,0.9,0.0
Heath Evans,RB,FA,2010,11,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Earnest Graham,RB,FA,2010,11,0,1,0,0.0,0,3,7,2.3,0,0.0,0.7,0.0
Patrick Cobbs,RB,FA,2010,11,1,3,0,0.0,0,1,1,1.0,0,0.0,0.6,0.0
Chris Gronkowski,RB,FA,2010,11,1,3,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
